10.4992 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0160 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
0.0161 	EXP 	New trial (rep=0, index=0): None
0.0700 	EXP 	match1label: height = 0.05
0.0700 	EXP 	match1label: height = 0.05
0.0700 	EXP 	match1label: height = 0.05
0.0700 	EXP 	match1label: text = '£0'
0.0700 	EXP 	match2label: height = 0.05
0.0700 	EXP 	match2label: height = 0.05
0.0700 	EXP 	match2label: height = 0.05
0.0700 	EXP 	match2label: text = '£50'
0.0700 	EXP 	match3label: height = 0.05
0.0700 	EXP 	match3label: height = 0.05
0.0700 	EXP 	match3label: height = 0.05
0.0700 	EXP 	match3label: text = '£100'
0.0700 	EXP 	match1shape: image = 'D.bmp'
0.0700 	EXP 	match2shape: image = 'O.bmp'
0.0700 	EXP 	match3shape: image = 'P.bmp'
0.0700 	EXP 	instructions: autoDraw = True
0.0700 	EXP 	match1label: autoDraw = True
0.0700 	EXP 	match2label: autoDraw = True
0.0700 	EXP 	match3label: autoDraw = True
0.0700 	EXP 	match1shape: autoDraw = True
0.0700 	EXP 	match2shape: autoDraw = True
0.0700 	EXP 	match3shape: autoDraw = True
1.3178 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
1.3181 	EXP 	New trial (rep=0, index=0): None
1.3198 	EXP 	Created sequence: sequential, trialTypes=1, nReps=30, seed=None
1.3203 	EXP 	New trial (rep=0, index=0): None
1.3249 	DATA 	Keypress: space
1.3312 	EXP 	instructions: autoDraw = False
1.3312 	EXP 	match1label: autoDraw = False
1.3312 	EXP 	match2label: autoDraw = False
1.3312 	EXP 	match3label: autoDraw = False
1.3312 	EXP 	match1shape: autoDraw = False
1.3312 	EXP 	match2shape: autoDraw = False
1.3312 	EXP 	match3shape: autoDraw = False
1.3312 	EXP 	fixn: autoDraw = True
1.5472 	EXP 	fixn: autoDraw = False
1.5472 	EXP 	fixn: autoDraw = False
1.5472 	EXP 	put_label: height = 0.05
1.5472 	EXP 	put_label: height = 0.05
1.5472 	EXP 	put_label: height = 0.05
1.5472 	EXP 	put_label: text = '£50'
1.5472 	EXP 	put_shape: image = 'D.bmp'
1.5472 	EXP 	text_2: autoDraw = True
1.5472 	EXP 	put_label: autoDraw = True
1.5472 	EXP 	put_shape: autoDraw = True
2.3940 	DATA 	Keypress: m
2.3962 	EXP 	text_2: autoDraw = False
2.3962 	EXP 	put_label: autoDraw = False
2.3962 	EXP 	put_shape: autoDraw = False
2.3962 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
2.3962 	EXP 	text_4: height = 0.05
2.3962 	EXP 	text_4: height = 0.05
2.3962 	EXP 	text_4: height = 0.05
2.3962 	EXP 	text_4: text = 'WRONG!'
2.3962 	EXP 	text_4: autoDraw = True
2.6336 	EXP 	New trial (rep=1, index=0): None
2.6460 	EXP 	text_4: autoDraw = False
2.6460 	EXP 	fixn: autoDraw = True
2.8623 	EXP 	fixn: autoDraw = False
2.8623 	EXP 	fixn: autoDraw = False
2.8623 	EXP 	put_label: height = 0.05
2.8623 	EXP 	put_label: height = 0.05
2.8623 	EXP 	put_label: height = 0.05
2.8623 	EXP 	put_label: text = '£0'
2.8623 	EXP 	put_shape: image = 'D.bmp'
2.8623 	EXP 	text_2: autoDraw = True
2.8623 	EXP 	put_label: autoDraw = True
2.8623 	EXP 	put_shape: autoDraw = True
3.1186 	DATA 	Keypress: n
3.1287 	EXP 	text_2: autoDraw = False
3.1287 	EXP 	put_label: autoDraw = False
3.1287 	EXP 	put_shape: autoDraw = False
3.1287 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.1287 	EXP 	text_4: text = 'WRONG!'
3.1287 	EXP 	text_4: autoDraw = True
3.3672 	EXP 	New trial (rep=2, index=0): None
3.3799 	EXP 	text_4: autoDraw = False
3.3799 	EXP 	text_4: autoDraw = False
3.3799 	EXP 	fixn: autoDraw = True
3.5946 	EXP 	fixn: autoDraw = False
3.5946 	EXP 	fixn: autoDraw = False
3.5946 	EXP 	put_label: height = 0.05
3.5946 	EXP 	put_label: height = 0.05
3.5946 	EXP 	put_label: height = 0.05
3.5946 	EXP 	put_label: text = '£100'
3.5946 	EXP 	put_shape: image = 'P.bmp'
3.5946 	EXP 	text_2: autoDraw = True
3.5946 	EXP 	put_label: autoDraw = True
3.5946 	EXP 	put_shape: autoDraw = True
3.7842 	DATA 	Keypress: m
3.8275 	EXP 	text_2: autoDraw = False
3.8275 	EXP 	put_label: autoDraw = False
3.8275 	EXP 	put_shape: autoDraw = False
3.8275 	EXP 	text_4: foreColor = <psychopy.colors.Color: green, alpha=1.0>
3.8275 	EXP 	text_4: height = 0.05
3.8275 	EXP 	text_4: height = 0.05
3.8275 	EXP 	text_4: height = 0.05
3.8275 	EXP 	text_4: text = 'Correct'
3.8275 	EXP 	text_4: autoDraw = True
4.0650 	EXP 	New trial (rep=3, index=0): None
4.0788 	EXP 	text_4: autoDraw = False
4.0788 	EXP 	fixn: autoDraw = True
4.2939 	EXP 	fixn: autoDraw = False
4.2939 	EXP 	fixn: autoDraw = False
4.2939 	EXP 	put_label: height = 0.05
4.2939 	EXP 	put_label: height = 0.05
4.2939 	EXP 	put_label: height = 0.05
4.2939 	EXP 	put_label: text = '£50'
4.2939 	EXP 	put_shape: image = 'O.bmp'
4.2939 	EXP 	text_2: autoDraw = True
4.2939 	EXP 	put_label: autoDraw = True
4.2939 	EXP 	put_shape: autoDraw = True
4.3468 	DATA 	Keypress: n
4.3772 	EXP 	text_2: autoDraw = False
4.3772 	EXP 	put_label: autoDraw = False
4.3772 	EXP 	put_shape: autoDraw = False
4.3772 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
4.3772 	EXP 	text_4: height = 0.05
4.3772 	EXP 	text_4: height = 0.05
4.3772 	EXP 	text_4: height = 0.05
4.3772 	EXP 	text_4: text = 'WRONG!'
4.3772 	EXP 	text_4: autoDraw = True
4.6140 	EXP 	New trial (rep=4, index=0): None
4.6274 	EXP 	text_4: autoDraw = False
4.6274 	EXP 	text_4: autoDraw = False
4.6274 	EXP 	fixn: autoDraw = True
4.8207 	DATA 	Keypress: m
4.8276 	EXP 	fixn: autoDraw = False
4.8276 	EXP 	fixn: autoDraw = False
4.8276 	EXP 	put_label: text = '£50'
4.8276 	EXP 	put_shape: image = 'P.bmp'
4.8276 	EXP 	text_2: autoDraw = True
4.8276 	EXP 	put_label: autoDraw = True
4.8276 	EXP 	put_shape: autoDraw = True
5.4345 	DATA 	Keypress: m
5.4422 	EXP 	text_2: autoDraw = False
5.4422 	EXP 	put_label: autoDraw = False
5.4422 	EXP 	put_shape: autoDraw = False
5.4422 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
5.4422 	EXP 	text_4: text = 'WRONG!'
5.4422 	EXP 	text_4: autoDraw = True
5.6786 	EXP 	New trial (rep=5, index=0): None
5.6935 	EXP 	text_4: autoDraw = False
5.6935 	EXP 	text_4: autoDraw = False
5.6935 	EXP 	fixn: autoDraw = True
5.9088 	EXP 	fixn: autoDraw = False
5.9088 	EXP 	fixn: autoDraw = False
5.9088 	EXP 	put_label: height = 0.05
5.9088 	EXP 	put_label: height = 0.05
5.9088 	EXP 	put_label: height = 0.05
5.9088 	EXP 	put_label: text = '£100'
5.9088 	EXP 	put_shape: image = 'D.bmp'
5.9088 	EXP 	text_2: autoDraw = True
5.9088 	EXP 	put_label: autoDraw = True
5.9088 	EXP 	put_shape: autoDraw = True
6.0680 	DATA 	Keypress: n
6.0756 	EXP 	text_2: autoDraw = False
6.0756 	EXP 	put_label: autoDraw = False
6.0756 	EXP 	put_shape: autoDraw = False
6.0756 	EXP 	text_4: foreColor = <psychopy.colors.Color: green, alpha=1.0>
6.0756 	EXP 	text_4: height = 0.05
6.0756 	EXP 	text_4: height = 0.05
6.0756 	EXP 	text_4: height = 0.05
6.0756 	EXP 	text_4: text = 'Correct'
6.0756 	EXP 	text_4: autoDraw = True
6.3118 	EXP 	New trial (rep=6, index=0): None
6.3253 	EXP 	text_4: autoDraw = False
6.3253 	EXP 	text_4: autoDraw = False
6.3253 	EXP 	fixn: autoDraw = True
6.5242 	EXP 	fixn: autoDraw = False
6.5242 	EXP 	fixn: autoDraw = False
6.5242 	EXP 	put_label: height = 0.05
6.5242 	EXP 	put_label: height = 0.05
6.5242 	EXP 	put_label: height = 0.05
6.5242 	EXP 	put_label: text = '£50'
6.5242 	EXP 	put_shape: image = 'D.bmp'
6.5242 	EXP 	text_2: autoDraw = True
6.5242 	EXP 	put_label: autoDraw = True
6.5242 	EXP 	put_shape: autoDraw = True
6.8030 	DATA 	Keypress: m
6.8077 	EXP 	text_2: autoDraw = False
6.8077 	EXP 	put_label: autoDraw = False
6.8077 	EXP 	put_shape: autoDraw = False
6.8077 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.8077 	EXP 	text_4: height = 0.05
6.8077 	EXP 	text_4: height = 0.05
6.8077 	EXP 	text_4: height = 0.05
6.8077 	EXP 	text_4: text = 'WRONG!'
6.8077 	EXP 	text_4: autoDraw = True
7.0460 	EXP 	New trial (rep=7, index=0): None
7.0586 	EXP 	text_4: autoDraw = False
7.0586 	EXP 	text_4: autoDraw = False
7.0586 	EXP 	fixn: autoDraw = True
7.2740 	EXP 	fixn: autoDraw = False
7.2740 	EXP 	put_label: height = 0.05
7.2740 	EXP 	put_label: height = 0.05
7.2740 	EXP 	put_label: height = 0.05
7.2740 	EXP 	put_label: text = '£100'
7.2740 	EXP 	put_shape: image = 'O.bmp'
7.2740 	EXP 	text_2: autoDraw = True
7.2740 	EXP 	put_label: autoDraw = True
7.2740 	EXP 	put_shape: autoDraw = True
7.5130 	DATA 	Keypress: n
7.5226 	EXP 	text_2: autoDraw = False
7.5226 	EXP 	put_label: autoDraw = False
7.5226 	EXP 	put_shape: autoDraw = False
7.5226 	EXP 	text_4: foreColor = <psychopy.colors.Color: green, alpha=1.0>
7.5226 	EXP 	text_4: height = 0.05
7.5226 	EXP 	text_4: height = 0.05
7.5226 	EXP 	text_4: height = 0.05
7.5226 	EXP 	text_4: text = 'Correct'
7.5226 	EXP 	text_4: autoDraw = True
7.7594 	EXP 	New trial (rep=8, index=0): None
7.7729 	EXP 	text_4: autoDraw = False
7.7729 	EXP 	text_4: autoDraw = False
7.7729 	EXP 	fixn: autoDraw = True
7.9725 	EXP 	fixn: autoDraw = False
7.9725 	EXP 	fixn: autoDraw = False
7.9725 	EXP 	put_label: text = '£100'
7.9725 	EXP 	put_shape: image = 'D.bmp'
7.9725 	EXP 	text_2: autoDraw = True
7.9725 	EXP 	put_label: autoDraw = True
7.9725 	EXP 	put_shape: autoDraw = True
8.1775 	DATA 	Keypress: m
8.2051 	EXP 	text_2: autoDraw = False
8.2051 	EXP 	put_label: autoDraw = False
8.2051 	EXP 	put_shape: autoDraw = False
8.2051 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.2051 	EXP 	text_4: height = 0.05
8.2051 	EXP 	text_4: height = 0.05
8.2051 	EXP 	text_4: height = 0.05
8.2051 	EXP 	text_4: text = 'WRONG!'
8.2051 	EXP 	text_4: autoDraw = True
8.4394 	EXP 	New trial (rep=9, index=0): None
8.4547 	EXP 	text_4: autoDraw = False
8.4547 	EXP 	text_4: autoDraw = False
8.4547 	EXP 	fixn: autoDraw = True
8.6550 	EXP 	fixn: autoDraw = False
8.6550 	EXP 	fixn: autoDraw = False
8.6550 	EXP 	put_label: height = 0.05
8.6550 	EXP 	put_label: height = 0.05
8.6550 	EXP 	put_label: height = 0.05
8.6550 	EXP 	put_label: text = '£50'
8.6550 	EXP 	put_shape: image = 'O.bmp'
8.6550 	EXP 	text_2: autoDraw = True
8.6550 	EXP 	put_label: autoDraw = True
8.6550 	EXP 	put_shape: autoDraw = True
8.9295 	DATA 	Keypress: n
8.9549 	EXP 	text_2: autoDraw = False
8.9549 	EXP 	put_label: autoDraw = False
8.9549 	EXP 	put_shape: autoDraw = False
8.9549 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.9549 	EXP 	text_4: text = 'WRONG!'
8.9549 	EXP 	text_4: autoDraw = True
9.1904 	EXP 	New trial (rep=10, index=0): None
9.2043 	EXP 	text_4: autoDraw = False
9.2043 	EXP 	text_4: autoDraw = False
9.2043 	EXP 	fixn: autoDraw = True
9.4044 	EXP 	fixn: autoDraw = False
9.4044 	EXP 	fixn: autoDraw = False
9.4044 	EXP 	put_label: height = 0.05
9.4044 	EXP 	put_label: height = 0.05
9.4044 	EXP 	put_label: height = 0.05
9.4044 	EXP 	put_label: text = '£0'
9.4044 	EXP 	put_shape: image = 'D.bmp'
9.4044 	EXP 	text_2: autoDraw = True
9.4044 	EXP 	put_label: autoDraw = True
9.4044 	EXP 	put_shape: autoDraw = True
9.4982 	DATA 	Keypress: m
9.5037 	EXP 	text_2: autoDraw = False
9.5037 	EXP 	put_label: autoDraw = False
9.5037 	EXP 	put_shape: autoDraw = False
9.5037 	EXP 	text_4: foreColor = <psychopy.colors.Color: green, alpha=1.0>
9.5037 	EXP 	text_4: height = 0.05
9.5037 	EXP 	text_4: height = 0.05
9.5037 	EXP 	text_4: height = 0.05
9.5037 	EXP 	text_4: text = 'Correct'
9.5037 	EXP 	text_4: autoDraw = True
9.7407 	EXP 	New trial (rep=11, index=0): None
9.7539 	EXP 	text_4: autoDraw = False
9.7539 	EXP 	text_4: autoDraw = False
9.7539 	EXP 	fixn: autoDraw = True
9.9541 	EXP 	fixn: autoDraw = False
9.9541 	EXP 	fixn: autoDraw = False
9.9541 	EXP 	put_label: text = '£0'
9.9541 	EXP 	put_shape: image = 'D.bmp'
9.9541 	EXP 	text_2: autoDraw = True
9.9541 	EXP 	put_label: autoDraw = True
9.9541 	EXP 	put_shape: autoDraw = True
10.0776 	DATA 	Keypress: n
10.0867 	EXP 	text_2: autoDraw = False
10.0867 	EXP 	put_label: autoDraw = False
10.0867 	EXP 	put_shape: autoDraw = False
10.0867 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.0867 	EXP 	text_4: height = 0.05
10.0867 	EXP 	text_4: height = 0.05
10.0867 	EXP 	text_4: height = 0.05
10.0867 	EXP 	text_4: text = 'WRONG!'
10.0867 	EXP 	text_4: autoDraw = True
10.3230 	EXP 	New trial (rep=12, index=0): None
10.3381 	EXP 	text_4: autoDraw = False
10.3381 	EXP 	text_4: autoDraw = False
10.3381 	EXP 	fixn: autoDraw = True
10.5533 	EXP 	fixn: autoDraw = False
10.5533 	EXP 	put_label: text = '£0'
10.5533 	EXP 	put_shape: image = 'D.bmp'
10.5533 	EXP 	text_2: autoDraw = True
10.5533 	EXP 	put_label: autoDraw = True
10.5533 	EXP 	put_shape: autoDraw = True
10.6321 	DATA 	Keypress: m
10.6363 	EXP 	text_2: autoDraw = False
10.6363 	EXP 	put_label: autoDraw = False
10.6363 	EXP 	put_shape: autoDraw = False
10.6363 	EXP 	text_4: foreColor = <psychopy.colors.Color: green, alpha=1.0>
10.6363 	EXP 	text_4: height = 0.05
10.6363 	EXP 	text_4: height = 0.05
10.6363 	EXP 	text_4: height = 0.05
10.6363 	EXP 	text_4: text = 'Correct'
10.6363 	EXP 	text_4: autoDraw = True
10.8859 	EXP 	New trial (rep=13, index=0): None
10.9016 	EXP 	text_4: autoDraw = False
10.9016 	EXP 	fixn: autoDraw = True
11.1023 	EXP 	fixn: autoDraw = False
11.1023 	EXP 	fixn: autoDraw = False
11.1023 	EXP 	put_label: height = 0.05
11.1023 	EXP 	put_label: height = 0.05
11.1023 	EXP 	put_label: height = 0.05
11.1023 	EXP 	put_label: text = '£100'
11.1023 	EXP 	put_shape: image = 'P.bmp'
11.1023 	EXP 	text_2: autoDraw = True
11.1023 	EXP 	put_label: autoDraw = True
11.1023 	EXP 	put_shape: autoDraw = True
11.1485 	DATA 	Keypress: n
11.1525 	EXP 	text_2: autoDraw = False
11.1525 	EXP 	put_label: autoDraw = False
11.1525 	EXP 	put_shape: autoDraw = False
11.1525 	EXP 	text_4: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.1525 	EXP 	text_4: height = 0.05
11.1525 	EXP 	text_4: height = 0.05
11.1525 	EXP 	text_4: height = 0.05
11.1525 	EXP 	text_4: text = 'WRONG!'
11.1525 	EXP 	text_4: autoDraw = True
11.3886 	EXP 	New trial (rep=14, index=0): None
11.4018 	EXP 	text_4: autoDraw = False
11.4018 	EXP 	text_4: autoDraw = False
11.4018 	EXP 	fixn: autoDraw = True
11.6022 	EXP 	fixn: autoDraw = False
11.6022 	EXP 	fixn: autoDraw = False
11.6022 	EXP 	put_label: text = '£100'
11.6022 	EXP 	put_shape: image = 'P.bmp'
11.6022 	EXP 	text_2: autoDraw = True
11.6022 	EXP 	put_label: autoDraw = True
11.6022 	EXP 	put_shape: autoDraw = True
11.6890 	DATA 	Keypress: m
11.7177 	EXP 	text_2: autoDraw = False
11.7177 	EXP 	put_label: autoDraw = False
11.7177 	EXP 	put_shape: autoDraw = False
11.7177 	EXP 	text_4: foreColor = <psychopy.colors.Color: green, alpha=1.0>
11.7177 	EXP 	text_4: height = 0.05
11.7177 	EXP 	text_4: height = 0.05
11.7177 	EXP 	text_4: height = 0.05
11.7177 	EXP 	text_4: text = 'Correct'
11.7177 	EXP 	text_4: autoDraw = True
11.9526 	EXP 	New trial (rep=15, index=0): None
11.9672 	EXP 	text_4: autoDraw = False
11.9672 	EXP 	text_4: autoDraw = False
11.9672 	EXP 	fixn: autoDraw = True
12.1676 	EXP 	fixn: autoDraw = False
12.1676 	EXP 	fixn: autoDraw = False
12.1676 	EXP 	put_label: height = 0.05
12.1676 	EXP 	put_label: height = 0.05
12.1676 	EXP 	put_label: height = 0.05
12.1676 	EXP 	put_label: text = '£50'
