pairs.thisRepN,pairs.thisTrialN,pairs.thisN,pairs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,initialisation.started,initialisation.stopped,set_match_pair.started,set_match_pair.stopped,learn_me.started,message_to_pp.started,text_label.started,image_shape.started,dismiss_learn.started,learn_me.stopped,dismiss_learn.keys,dismiss_learn.rt,dismiss_learn.duration,set_counters.started,set_counters.stopped,set_trial_type_list.started,set_trial_type_list.stopped,increment_trial_count.started,increment_trial_count.stopped,choose_mismatch_pair.started,match_label,match_shape,mismatch_label,mismatch_shape,choose_mismatch_pair.stopped,choose_trial_type.started,trial_type,trial_count,trial_label,trial_shape,choose_trial_type.stopped,fix_cross.started,text_4.started,text_4.stopped,fix_cross.stopped,put.started,put_label.started,put_shape.started,trial_response.started,debug_put.started,put.stopped,trial_response.keys,trial_response.rt,trial_response.duration,eval.started,acc,eval.stopped,rest_period.started,take_rest.started,rest_period_kb.started,rest_period.stopped,rest_period_kb.keys,rest_period_kb.rt,rest_period_kb.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,0,0,0,0,0.8385950000001685,,0.006243799999992916,0.006755500000053871,0.007446399999935238,0.00768900000002759,0.007705600000008417,0.06649670000024344,0.06649670000024344,0.06649670000024344,0.06649670000024344,0.8238486000000194,space,0.7481508000000758,None,0.8258068000000094,0.8264256000002206,0.8264543000000231,0.8270864000000984,0.8285276999999951,0.8291014000001269,0.8291302000002361,air,T.bmp,earth,S.bmp,0.8297440999999708,0.8297729999999319,match,0,air,T.bmp,0.8303458000000319,0.8303753000000142,0.8385950000001685,0.95475179999994,0.9231272000001809,0.9231554000002689,0.95475179999994,0.95475179999994,0.95475179999994,0.95475179999994,5.501106700000037,m,4.535746000000017,None,5.502891200000249,1,5.503498099999888,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,1,0,1,0,5.516264899999896,,,,,,,,,,,,,,,,,,,5.504506700000093,5.505077700000129,5.505105700000058,air,T.bmp,air,S.bmp,5.505720099999962,5.505748999999923,mismatch,1,air,S.bmp,5.5064102000001185,5.5064486999999644,5.516264899999896,5.6320105999998304,5.60009029999992,5.600118100000145,5.6320105999998304,5.6320105999998304,5.6320105999998304,5.6320105999998304,6.001968800000213,m,0.3663683999998284,None,6.003773299999921,0,6.004530499999873,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,2,0,2,0,6.015328100000261,,,,,,,,,,,,,,,,,,,6.005796100000225,6.0065496000001986,6.006585399999949,air,T.bmp,air,C.bmp,6.007341800000177,6.007377700000234,mismatch,2,air,C.bmp,6.00826619999998,6.0083024999999,6.015328100000261,6.131512599999951,6.099845400000049,6.099880300000223,6.131512599999951,6.131512599999951,6.131512599999951,6.131512599999951,6.367175400000178,m,0.2312077000001409,None,6.368847300000198,0,6.369576399999914,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,3,0,3,0,6.381824999999935,,,,,,,,,,,,,,,,,,,6.3707979999999225,6.371529600000031,6.371564699999908,air,T.bmp,earth,T.bmp,6.372415799999999,6.372451400000045,match,3,air,T.bmp,6.373177500000111,6.373214000000189,6.381824999999935,6.497566600000027,6.466039500000079,6.4660735000002205,6.497566600000027,6.497566600000027,6.497566600000027,6.497566600000027,6.732569100000092,m,0.23130609999998342,None,6.73376159999998,1,6.734309400000257,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,4,0,4,0,6.747510000000148,,,,,,,,,,,,,,,,,,,6.735200800000257,6.735807699999896,6.735833300000195,air,T.bmp,sky,C.bmp,6.7363970000001245,6.73642319999999,match,4,air,T.bmp,6.737025899999935,6.737057299999833,6.747510000000148,6.8637447999999495,6.831516400000055,6.8315434999999525,6.8637447999999495,6.8637447999999495,6.8637447999999495,6.8637447999999495,7.082055599999876,m,0.200976399999945,None,7.083369999999832,1,7.0839592000002085,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,5,0,5,0,7.097342500000195,,,,,,,,,,,,,,,,,,,7.084933600000113,7.085509500000171,7.085536999999931,air,T.bmp,earth,T.bmp,7.0861251000001175,7.086153600000216,mismatch,5,earth,T.bmp,7.086763300000257,7.086791400000038,7.097342500000195,7.213598899999852,7.181499799999983,7.181527199999891,7.213598899999852,7.213598899999852,7.213598899999852,7.213598899999852,7.431398600000193,m,0.20455539999966277,None,7.4326922000000195,0,7.43330909999986,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,6,0,6,0,7.446404599999823,,,,,,,,,,,,,,,,,,,7.434268200000133,7.434936799999832,7.434964399999899,air,T.bmp,earth,C.bmp,7.435564100000192,7.43559200000027,mismatch,6,earth,C.bmp,7.436171800000011,7.436199900000247,7.446404599999823,7.563056899999992,7.5325526999999965,7.53259960000014,7.563056899999992,7.563056899999992,7.563056899999992,7.563056899999992,7.780987300000106,m,0.21168370000032155,None,7.782306800000242,0,7.782850399999916,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,7,0,7,0,7.795835299999908,,,,,,,,,,,,,,,,,,,7.783824900000127,7.784425199999987,7.784452599999895,air,T.bmp,earth,T.bmp,7.785058100000242,7.785085900000013,mismatch,7,earth,T.bmp,7.785683000000063,7.785711500000161,7.795835299999908,7.912809700000253,7.882219000000077,7.882266800000252,7.912809700000253,7.912809700000253,7.912809700000253,7.912809700000253,8.114964599999894,m,0.19596799999999348,None,8.116495000000214,0,8.117164600000251,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,8,0,8,0,8.12950839999985,,,,,,,,,,,,,,,,,,,8.118308900000102,8.119130099999893,8.119162100000267,air,T.bmp,sky,S.bmp,8.119876700000077,8.11990969999988,mismatch,8,sky,S.bmp,8.12060960000008,8.120643100000052,8.12950839999985,8.245304300000043,8.213427799999863,8.213459999999941,8.245304300000043,8.245304300000043,8.245304300000043,8.245304300000043,8.497833700000228,m,0.24386440000034781,None,8.499366999999893,0,8.500058999999965,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,9,0,9,0,8.512701200000265,,,,,,,,,,,,,,,,,,,8.50121080000008,8.501977200000056,8.502009799999996,air,T.bmp,air,S.bmp,8.502744800000073,8.502777400000014,match,9,air,T.bmp,8.50345520000019,8.503487899999982,8.512701200000265,8.62840499999993,8.59673980000025,8.59677240000019,8.62840499999993,8.62840499999993,8.62840499999993,8.62840499999993,8.846938099999988,m,0.2152249999999185,None,8.84843170000022,1,8.849116800000047,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,10,0,10,0,8.862267800000154,,,,,,,,,,,,,,,,,,,8.850231200000053,8.850911399999859,8.850944100000106,air,T.bmp,sky,C.bmp,8.85158279999996,8.85161670000025,match,10,air,T.bmp,8.852316900000005,8.852350600000136,8.862267800000154,8.977812900000117,8.946005100000093,8.946035999999822,8.977812900000117,8.977812900000117,8.977812900000117,8.977812900000117,9.180503099999896,m,0.19882270000016433,None,9.182016600000225,1,9.18270369999982,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,11,0,11,0,9.194975700000214,,,,,,,,,,,,,,,,,,,9.183814200000143,9.184493000000202,9.184525499999836,air,T.bmp,air,C.bmp,9.185224100000141,9.185257799999818,match,11,air,T.bmp,9.18597839999984,9.186011400000098,9.194975700000214,9.3108900000002,9.279591299999993,9.279623400000219,9.3108900000002,9.3108900000002,9.3108900000002,9.3108900000002,9.496707100000094,m,0.17979000000013912,None,9.49811499999987,1,9.498756800000137,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,12,0,12,0,9.511323600000196,,,,,,,,,,,,,,,,,,,9.499778400000196,9.500422999999955,9.500453200000265,air,T.bmp,earth,C.bmp,9.50107620000017,9.5011070999999,mismatch,12,earth,C.bmp,9.501754500000061,9.501785700000255,9.511323600000196,9.627072400000088,9.594942600000195,9.59497280000005,9.627072400000088,9.627072400000088,9.627072400000088,9.627072400000088,9.846492699999999,m,0.20766779999985374,None,9.84835639999983,0,9.849274499999865,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,13,0,13,0,9.860632500000065,,,,,,,,,,,,,,,,,,,9.85067590000017,9.851528900000176,9.851569400000244,air,T.bmp,sky,T.bmp,9.852393699999993,9.852435499999956,mismatch,13,sky,T.bmp,9.853283400000237,9.85332440000002,9.860632500000065,9.976667500000076,9.945391900000232,9.945430000000215,9.976667500000076,9.976667500000076,9.976667500000076,9.976667500000076,10.178703900000073,m,0.1881797999999435,None,10.1802146,0,10.180934500000149,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,14,0,14,0,10.193762200000037,,,,,,,,,,,,,,,,,,,10.1820459999999,10.182732600000236,10.182767600000261,air,T.bmp,sky,T.bmp,10.183466299999964,10.183499400000073,mismatch,14,sky,T.bmp,10.184267600000112,10.184300500000063,10.193762200000037,10.310718700000052,10.277928099999826,10.27798010000015,10.310718700000052,10.310718700000052,10.310718700000052,10.310718700000052,10.511109300000044,m,0.18679290000000037,None,10.512658099999953,0,10.513382399999955,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,15,0,15,0,10.526534999999967,,,,,,,,,,,,,,,,,,,10.51450530000011,10.515203400000246,10.515236300000197,air,T.bmp,air,C.bmp,10.51593580000008,10.5159692000002,mismatch,15,air,C.bmp,10.516665799999828,10.516699300000255,10.526534999999967,10.642189099999996,10.610547900000256,10.610580999999911,10.642189099999996,10.642189099999996,10.642189099999996,10.642189099999996,10.843886699999985,m,0.1944023000000925,None,10.84519309999996,0,10.845746800000143,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,16,0,16,0,10.859225100000003,,,,,,,,,,,,,,,,,,,10.846714499999962,10.84729010000001,10.847317799999928,air,T.bmp,air,C.bmp,10.847918200000095,10.847945999999865,match,16,air,T.bmp,10.848556700000245,10.848585700000058,10.859225100000003,10.958968599999935,10.942894000000251,10.942921500000011,10.958968599999935,10.958968599999935,10.958968599999935,10.958968599999935,11.194154300000264,m,0.22069710000005216,None,11.195474499999818,1,11.196039800000108,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,17,0,17,0,11.208532099999957,,,,,,,,,,,,,,,,,,,11.19700499999999,11.197588800000176,11.197616800000105,air,T.bmp,earth,T.bmp,11.198227700000189,11.19825609999998,match,17,air,T.bmp,11.198855600000115,11.198883900000055,11.208532099999957,11.325295900000128,11.29313830000001,11.293175499999961,11.325295900000128,11.325295900000128,11.325295900000128,11.325295900000128,11.526583700000174,m,0.18420830000013666,None,11.528150000000096,1,11.528845499999989,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,18,0,18,0,11.541698300000007,,,,,,,,,,,,,,,,,,,11.529977000000144,11.530645599999843,11.530705600000147,air,T.bmp,air,C.bmp,11.531370000000152,11.531403299999965,match,18,air,T.bmp,11.532098700000006,11.532132400000137,11.541698300000007,11.657574899999872,11.625484499999857,11.625517200000104,11.657574899999872,11.657574899999872,11.657574899999872,11.657574899999872,11.843183899999985,m,0.1775937000002159,None,11.844581299999845,1,11.845215800000005,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,19,0,19,0,11.858089800000016,,,,,,,,,,,,,,,,,,,11.846284300000207,11.84690610000007,11.846936100000221,air,T.bmp,sky,T.bmp,11.847680299999865,11.847711100000197,match,19,air,T.bmp,11.848328000000038,11.848359200000232,11.858089800000016,11.974705099999937,11.942860499999824,11.942899600000146,11.974705099999937,11.974705099999937,11.974705099999937,11.974705099999937,12.175345499999821,m,0.18818240000018704,None,12.176705899999888,1,12.177226799999971,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,20,0,20,0,12.190847800000029,,,,,,,,,,,,,,,,,,,12.17820010000014,12.178804600000149,12.178833599999962,air,T.bmp,earth,C.bmp,12.179435600000033,12.179463999999825,mismatch,20,earth,C.bmp,12.180058800000097,12.180087600000206,12.190847800000029,12.306741400000192,12.274453699999867,12.274481800000103,12.306741400000192,12.306741400000192,12.306741400000192,12.306741400000192,12.508323200000177,m,0.18918200000007346,None,12.5096281000001,0,12.510304700000233,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,21,0,21,0,12.52361830000018,,,,,,,,,,,,,,,,,,,12.511275100000148,12.511864500000229,12.511892699999862,air,T.bmp,sky,S.bmp,12.512485799999922,12.512514099999862,match,21,air,T.bmp,12.513106599999901,12.51313540000001,12.52361830000018,12.639649600000212,12.607266600000003,12.607293500000196,12.639649600000212,12.639649600000212,12.639649600000212,12.639649600000212,12.857919200000197,m,0.21439199999986158,None,12.859210500000245,1,12.85986580000008,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,22,0,22,0,12.873156699999981,,,,,,,,,,,,,,,,,,,12.860808100000213,12.861376299999847,12.861409999999978,air,T.bmp,sky,C.bmp,12.862107599999945,12.862137200000234,mismatch,22,sky,C.bmp,12.862726500000008,12.862754900000255,12.873156699999981,12.989029700000174,12.957332800000131,12.957361400000082,12.989029700000174,12.989029700000174,12.989029700000174,12.989029700000174,13.207470400000147,m,0.20203259999971124,None,13.208768500000133,0,13.209839500000271,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,23,0,23,0,13.222962599999846,,,,,,,,,,,,,,,,,,,13.210813900000176,13.21144030000005,13.21146839999983,air,T.bmp,earth,C.bmp,13.21207289999984,13.212101399999938,mismatch,23,earth,C.bmp,13.21268289999989,13.212711300000137,13.222962599999846,13.339170600000216,13.306530400000156,13.306557500000054,13.339170600000216,13.339170600000216,13.339170600000216,13.339170600000216,13.540847100000065,m,0.19377129999975296,None,13.542385600000216,0,13.543159299999843,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,24,0,24,0,13.55604459999995,,,,,,,,,,,,,,,,,,,13.54429459999983,13.54499020000003,13.545036299999992,air,T.bmp,earth,S.bmp,13.545690299999933,13.545724000000064,match,24,air,T.bmp,13.546405699999923,13.546438899999885,13.55604459999995,13.671522300000106,13.639986900000167,13.640017900000203,13.671522300000106,13.671522300000106,13.671522300000106,13.671522300000106,13.87418630000002,m,0.1894827000000987,None,13.875864099999944,1,13.876530399999865,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,25,0,25,0,13.889178100000208,,,,,,,,,,,,,,,,,,,13.877778800000215,13.878497199999856,13.878533099999913,air,T.bmp,air,C.bmp,13.879282299999886,13.879318900000271,mismatch,25,air,C.bmp,13.880035900000166,13.880073400000128,13.889178100000208,14.004773999999998,13.972825499999999,13.972859099999823,14.004773999999998,14.004773999999998,14.004773999999998,14.004773999999998,14.206156900000224,m,0.18810369999982868,None,14.207449800000177,0,14.208119500000066,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,26,0,26,0,14.221025299999837,,,,,,,,,,,,,,,,,,,14.2090661000002,14.209661200000028,14.209688899999946,air,T.bmp,earth,C.bmp,14.210304300000189,14.210332000000108,match,26,air,T.bmp,14.210923999999977,14.210952599999928,14.221025299999837,14.337534900000264,14.306104499999947,14.306133000000045,14.337534900000264,14.337534900000264,14.337534900000264,14.337534900000264,14.557962899999893,m,0.2043946999997388,None,14.56026810000003,1,14.56143400000019,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,27,0,27,0,14.587522100000115,,,,,,,,,,,,,,,,,,,14.56311689999984,14.564787100000103,14.564845700000205,air,T.bmp,air,C.bmp,14.565945499999998,14.565996400000131,match,27,air,T.bmp,14.567149900000004,14.567201899999873,14.587522100000115,,14.67239870000003,14.672438600000078,14.703947999999855,14.703947999999855,14.703947999999855,14.703947999999855,14.874312700000246,m,0.15777040000011766,None,14.876768699999957,1,14.877804900000228,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,28,0,28,0,14.903255600000193,,,,,,,,,,,,,,,,,,,14.879524200000105,14.88046519999989,14.880540799999835,air,T.bmp,air,C.bmp,14.881563500000084,14.881617000000006,mismatch,28,air,C.bmp,14.882683799999995,14.882735700000012,14.903255600000193,,14.987447599999996,14.987472300000263,15.019692899999882,15.019692899999882,15.019692899999882,15.019692899999882,15.204971900000146,m,0.17729180000014821,None,15.206541399999878,0,15.20724999999993,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,29,0,29,0,15.220264399999905,,,,,,,,,,,,,,,,,,,15.208356500000264,15.209014800000205,15.20904789999986,air,T.bmp,sky,S.bmp,15.209843999999975,15.209877400000096,mismatch,29,sky,S.bmp,15.210567399999945,15.210600700000214,15.220264399999905,15.33590520000007,15.304236800000126,15.304268200000024,15.33590520000007,15.33590520000007,15.33590520000007,15.33590520000007,15.556717800000115,m,0.20820939999975963,None,15.559078000000227,0,15.560115799999949,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,30,0,30,0,15.586199400000169,,,,,,,,,,,,,,,,,,,15.561847200000102,15.562874700000066,15.562926600000083,air,T.bmp,sky,S.bmp,15.564005799999904,15.564057800000228,mismatch,30,sky,S.bmp,15.565071500000158,15.565124000000196,15.586199400000169,,15.670707499999935,15.67076730000008,15.702313400000094,15.702313400000094,15.702313400000094,15.702313400000094,15.920237100000122,m,0.2039028999997754,None,15.921561799999836,0,15.922238099999959,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,31,0,31,0,15.93539490000012,,,,,,,,,,,,,,,,,,,15.923223000000235,15.923817100000178,15.923844700000245,air,T.bmp,earth,C.bmp,15.9244506,15.924479000000247,mismatch,31,earth,C.bmp,15.925138600000082,15.925167200000033,15.93539490000012,16.068715899999916,16.020374400000037,16.02041169999984,16.068715899999916,16.068715899999916,16.068715899999916,16.068715899999916,16.25349929999993,m,0.181900499999756,None,16.254807599999822,0,16.255393299999923,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,32,0,32,0,16.268563900000117,,,,,,,,,,,,,,,,,,,16.25634160000027,16.257112400000096,16.25714079999989,air,T.bmp,air,C.bmp,16.257758600000216,16.257787300000018,match,32,air,T.bmp,16.25836049999998,16.258388600000217,16.268563900000117,16.385804800000187,16.35247729999992,16.3525039000001,16.385804800000187,16.385804800000187,16.385804800000187,16.385804800000187,16.58615090000012,m,0.1937299000001076,None,16.58745420000014,1,16.58802650000007,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,33,0,33,0,16.601208900000074,,,,,,,,,,,,,,,,,,,16.588989200000015,16.589612600000237,16.58964049999986,air,T.bmp,sky,C.bmp,16.590321499999845,16.590349900000092,mismatch,33,sky,C.bmp,16.59093639999992,16.59096469999986,16.601208900000074,16.71762690000014,16.686420500000168,16.686454799999865,16.71762690000014,16.71762690000014,16.71762690000014,16.71762690000014,16.9371971999999,m,0.20989159999999174,None,16.93883700000015,0,16.939561700000013,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,34,0,34,0,16.951516300000094,,,,,,,,,,,,,,,,,,,16.940798500000255,16.941512899999907,16.9415484000001,air,T.bmp,sky,S.bmp,16.94229459999997,16.942331700000068,mismatch,34,sky,S.bmp,16.943155299999944,16.943192199999885,16.951516300000094,17.06750490000013,17.03624630000013,17.03629030000002,17.06750490000013,17.06750490000013,17.06750490000013,17.06750490000013,17.25351039999987,m,0.18203500000026906,None,17.255131599999913,0,17.255921899999976,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,35,0,35,0,17.267788999999993,,,,,,,,,,,,,,,,,,,17.257132900000215,17.257913200000075,17.257949199999985,air,T.bmp,air,S.bmp,17.258692500000052,17.25872870000012,mismatch,35,air,S.bmp,17.259463500000038,17.259499700000106,17.267788999999993,17.3834224000002,17.35199680000005,17.352030300000024,17.3834224000002,17.3834224000002,17.3834224000002,17.3834224000002,17.58626839999988,m,0.19685160000017277,None,17.58793289999994,0,17.588654600000154,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,36,0,36,0,17.600983799999995,,,,,,,,,,,,,,,,,,,17.589867900000172,17.590582599999834,17.590619099999913,air,T.bmp,sky,T.bmp,17.59137580000015,17.59141230000023,mismatch,36,sky,T.bmp,17.592259300000023,17.592296100000112,17.600983799999995,17.716378500000246,17.685201700000107,17.685234500000206,17.716378500000246,17.716378500000246,17.716378500000246,17.716378500000246,17.91914850000012,m,0.19098559999974896,None,17.920808599999873,0,17.921540899999854,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,37,0,37,0,17.933631299999888,,,,,,,,,,,,,,,,,,,17.922750499999893,17.923503299999993,17.923539299999902,air,T.bmp,air,S.bmp,17.924297500000193,17.924334299999828,mismatch,37,air,S.bmp,17.92507579999983,17.92511250000007,17.933631299999888,18.049242699999922,18.018076800000017,18.018114200000127,18.049242699999922,18.049242699999922,18.049242699999922,18.049242699999922,18.218723200000113,m,0.16123620000007577,None,18.220392300000185,0,18.221121999999923,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,38,0,38,0,18.233187400000133,,,,,,,,,,,,,,,,,,,18.222329100000024,18.223082599999998,18.223116499999833,air,T.bmp,earth,T.bmp,18.223826100000224,18.22386000000006,mismatch,38,earth,T.bmp,18.224520499999926,18.22455489999993,18.233187400000133,18.34897080000019,18.317583300000024,18.31761880000022,18.34897080000019,18.34897080000019,18.34897080000019,18.34897080000019,18.551504000000023,m,0.1914718000002722,None,18.553182900000138,0,18.553978299999926,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,39,0,39,0,18.56610550000005,,,,,,,,,,,,,,,,,,,18.55523970000013,18.555974400000196,18.556010300000253,air,T.bmp,sky,T.bmp,18.556745299999875,18.556781799999953,mismatch,39,sky,T.bmp,18.55750450000005,18.55754100000013,18.56610550000005,18.681687199999942,18.650483299999905,18.650519199999962,18.681687199999942,18.681687199999942,18.681687199999942,18.681687199999942,18.750109200000225,m,0.06038950000038312,None,18.751428600000054,0,18.75201509999988,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,40,0,40,0,18.76540120000027,,,,,,,,,,,,,,,,,,,18.75298870000006,18.753595600000153,18.75362589999986,air,T.bmp,sky,S.bmp,18.75417090000019,18.754199399999834,mismatch,40,sky,S.bmp,18.7547926000002,18.754820999999993,18.76540120000027,18.865021399999932,18.849515500000052,18.849544100000003,18.865021399999932,18.865021399999932,18.865021399999932,18.865021399999932,18.966524400000253,m,0.09107449999964956,None,18.96786259999999,0,18.968451600000208,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,0,0,0,0,41,0,41,0,18.98142450000023,,,,,,,,,,,,,,,,,,,18.969406600000184,18.969990600000074,18.97001850000015,air,T.bmp,earth,S.bmp,18.97061530000019,18.97064390000014,match,41,air,T.bmp,18.971203699999933,18.971232599999894,18.98142450000023,19.097891400000208,19.066623199999867,19.066657700000178,19.097891400000208,19.097891400000208,19.097891400000208,19.097891400000208,19.216074899999967,m,0.10643949999985125,None,19.21739460000026,1,19.217979600000035,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
